,respondent_id,h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children,h1n1_vaccine,seasonal_vaccine
115,115,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,4,1,1,0,0,1,1,1,4,0,0.0,0.0,0,0
116,116,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,5.0,2.0,2.0,3,0,3,0,0,0,0,0,8,2,1.0,0.0,1,1
117,117,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,2.0,2.0,3,0,2,1,2,0,0,2,5,1,1.0,0.0,0,0
118,118,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,2,3,3,0,0,0,0,0,5,0,1.0,0.0,0,1
119,119,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,1,2,0,1,0,1,0,0,3,0,1.0,0.0,0,1
120,120,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,2.0,1.0,1,0,3,0,0,0,0,1,6,2,1.0,0.0,0,0
121,121,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,3,2,3,1,0,1,1,0,3,0,0.0,0.0,1,0
122,122,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,5.0,5.0,1.0,4,1,3,0,2,1,1,1,3,0,0.0,0.0,1,1
123,123,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,5.0,3.0,2.0,4,2,3,1,1,0,0,1,2,0,1.0,0.0,0,1
124,124,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,0,2,3,1,0,0,0,0,4,0,1.0,0.0,0,0
125,125,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,3.0,1.0,1,2,3,0,0,0,0,1,0,0,1.0,3.0,0,1
126,126,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,4.0,4.0,2.0,3,0,3,1,0,0,0,0,9,0,1.0,0.0,0,0
127,127,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,2,3,3,0,0,0,1,1,4,0,3.0,0.0,1,1
128,128,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,4.0,5.0,4.0,2.0,4,0,3,0,0,1,0,1,8,2,0.0,0.0,1,1
129,129,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,4.0,2.0,2,2,1,0,0,1,0,0,0,1,0.0,0.0,0,0
130,130,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3,3,3,1,0,1,1,0,9,2,1.0,0.0,0,0
131,131,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,3,3,0,0,0,1,0,0,6,1,0.0,0.0,0,1
132,132,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,5.0,2.0,5.0,1,3,1,1,0,0,1,0,9,1,1.0,2.0,0,0
133,133,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,5.0,4.0,1.0,4,2,3,1,0,1,0,1,6,0,0.0,0.0,0,1
134,134,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,5.0,2.0,2.0,4,3,3,0,0,1,0,1,1,0,0.0,0.0,0,1
135,135,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,5.0,4.0,2.0,4,0,3,0,0,1,0,1,2,0,0.0,0.0,0,1
136,136,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,5.0,4.0,2.0,4,3,3,1,0,1,0,0,8,2,0.0,0.0,1,1
137,137,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,5.0,2.0,2.0,3,2,3,1,0,0,0,1,9,1,1.0,0.0,0,0
138,138,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,1.0,4,2,3,0,1,0,0,1,7,0,1.0,0.0,0,1
139,139,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0,2,0,1,0,6,0,1.0,3.0,0,0
140,140,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,5.0,4.0,1.0,3,3,3,0,0,0,0,1,7,0,1.0,0.0,1,1
141,141,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,3,2,3,1,1,0,0,0,5,2,1.0,0.0,0,0
142,142,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,2.0,1.0,3,0,3,0,0,1,1,0,6,1,0.0,0.0,0,0
143,143,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,2.0,1,2,3,0,0,1,0,0,2,1,0.0,0.0,0,0
144,144,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,4.0,4.0,4.0,2,2,3,0,0,1,1,0,0,2,0.0,1.0,0,0
145,145,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,4.0,1.0,5.0,4,3,3,0,0,1,1,1,9,0,0.0,0.0,0,0
146,146,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,2,2,1,0,1,0,0,1,8,0,2.0,2.0,0,1
147,147,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,5.0,2.0,4.0,5.0,2.0,4,3,3,0,0,1,0,0,2,0,0.0,0.0,0,1
148,148,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,3,2,3,1,1,0,0,0,4,2,1.0,0.0,0,1
149,149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,0,1,3,1,0,1,1,0,9,0,1.0,0.0,0,0
150,150,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,4.0,2.0,4.0,1,2,3,0,1,0,0,0,2,0,1.0,0.0,0,0
151,151,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,5.0,5.0,1.0,4,2,3,1,0,1,1,1,8,1,0.0,0.0,1,1
152,152,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,4.0,1.0,2,3,3,0,0,0,0,0,9,2,1.0,1.0,0,1
153,153,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,4.0,4.0,2,2,2,1,2,1,1,0,6,0,2.0,1.0,0,1
154,154,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,4,3,3,0,2,1,0,1,0,2,0.0,0.0,0,0
155,155,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,4.0,5.0,4.0,2.0,1,2,3,0,1,0,0,0,3,1,1.0,2.0,0,1
156,156,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,1.0,2,0,3,1,0,0,0,0,6,0,1.0,0.0,0,0
157,157,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,2.0,1.0,2,0,3,1,0,1,1,0,6,2,0.0,0.0,0,0
158,158,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,3,2,3,0,0,0,0,0,7,2,2.0,0.0,1,1
159,159,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0,0,3,0,2,1,0,0,6,0,1.0,0.0,1,1
160,160,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,4.0,1.0,4,3,3,0,0,0,0,1,5,2,1.0,0.0,0,1
161,161,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,1.0,2.0,1,2,0,0,1,0,0,0,6,0,1.0,2.0,0,0
162,162,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,1,2,3,1,1,0,0,0,9,0,1.0,3.0,1,0
163,163,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,4.0,2.0,1.0,0,1,2,1,0,0,1,0,1,0,1.0,3.0,0,0
164,164,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,2.0,2.0,4,2,3,1,1,1,0,1,7,1,0.0,0.0,0,1
165,165,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,5.0,2.0,5.0,1,0,0,0,2,1,1,2,3,1,1.0,2.0,0,0
166,166,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1,2,3,0,1,0,0,0,9,2,1.0,2.0,0,0
167,167,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,5.0,1.0,1.0,3,0,3,0,2,0,1,1,2,1,1.0,0.0,1,1
168,168,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,2.0,5.0,5.0,1.0,2,1,3,1,2,0,0,2,3,2,1.0,0.0,1,1
169,169,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,4.0,1.0,3,3,3,1,0,0,0,0,5,2,1.0,0.0,0,0
170,170,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,4.0,4.0,0,0,1,1,0,1,1,0,4,2,2.0,3.0,0,0
171,171,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,4.0,2.0,4.0,1,3,3,0,0,1,1,0,3,2,0.0,3.0,0,1
172,172,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,5.0,4.0,2.0,3,2,3,0,0,0,0,1,1,1,1.0,0.0,1,1
173,173,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,1.0,1.0,0,0,1,1,0,1,0,2,4,2,2.0,0.0,0,0
174,174,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,1.0,1.0,0,2,3,0,1,0,0,0,6,1,3.0,1.0,0,0
175,175,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,4,2,3,0,1,0,0,0,7,1,1.0,0.0,0,1
176,176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,0,2,3,1,0,1,1,0,8,2,0.0,0.0,0,0
177,177,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,1.0,0,3,3,0,0,1,1,0,6,1,0.0,0.0,0,1
178,178,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,5.0,4.0,5.0,1,1,3,0,2,0,0,1,9,0,1.0,1.0,1,0
179,179,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,1,2,1,0,1,0,0,1,8,0,1.0,3.0,1,0
180,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2,3,3,1,1,1,0,0,5,0,0.0,0.0,0,0
181,181,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,5.0,5.0,4.0,2,0,3,0,0,0,0,0,9,0,1.0,0.0,0,0
182,182,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,2.0,4,3,3,0,0,0,0,1,9,0,1.0,0.0,0,0
183,183,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,2.0,1,3,3,0,0,0,0,1,5,1,1.0,0.0,0,0
184,184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,2,2,3,0,1,0,0,0,3,0,2.0,0.0,0,0
185,185,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,5.0,4.0,2.0,4,0,3,1,0,0,0,1,0,2,1.0,0.0,1,1
186,186,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,2,0,0,1,0,1,1,0,4,1,0.0,0.0,0,0
187,187,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,4,3,0,1,0,1,0,1,0,0,0.0,0.0,0,0
188,188,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,4.0,2.0,3,1,3,0,0,1,0,0,5,2,2.0,0.0,0,0
189,189,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,5.0,2.0,3,0,3,0,0,0,0,1,3,0,1.0,0.0,0,1
190,190,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,5.0,2.0,4.0,0,0,2,0,2,1,1,0,7,2,0.0,3.0,0,0
191,191,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,2.0,1.0,2,0,3,1,0,1,0,2,7,0,1.0,1.0,0,0
192,192,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,5.0,2.0,0,1,0,0,1,1,0,1,9,0,3.0,0.0,1,1
193,193,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,5.0,4.0,0,3,3,0,0,0,1,2,0,0,1.0,0.0,0,1
194,194,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,4.0,2.0,1.0,3,3,3,1,0,0,0,1,0,2,1.0,0.0,0,0
195,195,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,1.0,3,3,3,0,0,0,0,1,3,2,1.0,0.0,1,1
196,196,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,3,3,3,1,0,0,0,0,6,0,1.0,0.0,1,1
197,197,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,2.0,0,1,3,0,1,1,1,1,8,2,2.0,2.0,0,0
198,198,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,3,2,3,1,1,0,1,0,8,2,1.0,0.0,1,1
199,199,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,4.0,1.0,1.0,0,2,0,0,1,1,0,0,3,1,2.0,0.0,0,1
200,200,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,1.0,0,3,3,0,0,1,0,1,3,0,1.0,1.0,0,0
201,201,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,0,0,3,0,0,1,1,0,1,2,1.0,0.0,0,0
202,202,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,2.0,1.0,0,3,3,1,0,1,0,0,9,1,1.0,0.0,0,0
203,203,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,2.0,1.0,0,3,3,0,0,1,0,0,5,2,0.0,0.0,1,1
204,204,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,4.0,4.0,4.0,2.0,2,2,3,1,1,0,0,0,0,1,3.0,0.0,1,1
205,205,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,5.0,2.0,1.0,1,2,3,0,1,0,0,0,1,1,3.0,0.0,0,0
206,206,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,2.0,0,3,3,1,0,0,0,0,8,2,1.0,3.0,0,0
207,207,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,2.0,3,1,1,0,2,1,1,1,4,0,0.0,0.0,0,1
208,208,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,2.0,1.0,4,2,3,0,1,0,1,1,0,0,1.0,0.0,0,1
209,209,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,5.0,4.0,4.0,3,2,3,1,0,0,0,0,4,2,1.0,0.0,0,1
210,210,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,4.0,1.0,2,0,3,1,1,1,1,0,1,0,0.0,2.0,0,0
211,211,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,4.0,1,0,3,0,1,0,0,1,2,0,1.0,3.0,1,1
212,212,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,5.0,4.0,1.0,3,2,3,1,1,0,0,0,3,0,1.0,0.0,0,1
213,213,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,0,2,3,0,0,1,1,0,1,1,2.0,0.0,1,1
214,214,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,4.0,0,0,3,0,0,1,0,1,1,2,1.0,0.0,0,0
215,215,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,4,3,3,0,0,0,0,1,4,0,1.0,0.0,1,1
216,216,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,5.0,2.0,4.0,1,2,3,0,1,0,0,0,3,1,1.0,0.0,0,1
217,217,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,1.0,1.0,0,2,3,0,0,1,1,1,8,0,1.0,1.0,0,0
218,218,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,4.0,5.0,4.0,1.0,4,0,3,0,0,1,0,1,8,1,0.0,0.0,0,1
219,219,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,2,0,3,1,1,0,0,0,5,2,1.0,2.0,1,1
220,220,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,4.0,1.0,3,2,3,0,0,0,0,0,0,1,1.0,0.0,0,0
221,221,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,1.0,1.0,0,0,3,1,0,1,1,0,6,0,1.0,0.0,0,0
222,222,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0,3,3,0,0,1,0,1,9,1,1.0,0.0,0,0
223,223,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,5.0,2.0,2.0,3,0,3,0,2,0,1,1,7,0,1.0,0.0,0,1
224,224,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,4.0,1.0,0,3,3,0,0,0,0,0,4,0,1.0,0.0,0,1
225,225,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,2.0,3,1,0,1,0,0,1,1,6,1,1.0,0.0,1,0
226,226,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,1.0,4,2,3,0,0,1,0,0,9,1,0.0,0.0,0,1
227,227,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,5.0,2.0,4.0,2,1,2,0,0,0,0,2,7,1,2.0,0.0,0,1
228,228,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,2.0,2.0,5.0,2.0,1.0,1,3,2,1,1,0,0,0,5,0,1.0,1.0,1,1
229,229,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,5.0,4.0,1.0,4,3,3,0,0,0,0,1,6,1,1.0,0.0,0,1
230,230,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,4.0,5.0,2.0,4.0,3,1,3,0,1,0,0,1,3,0,1.0,0.0,0,1
231,231,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,5.0,4.0,1.0,4,0,3,1,0,0,0,1,6,2,1.0,0.0,0,1
232,232,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,2.0,4,3,3,1,0,1,0,1,3,2,0.0,0.0,0,1
